author,code,name
[01802],Agua Também É Mar,Marisa Monte
[06283],A Sua,Marisa Monte
[16941],Acontecimento,Marisa Monte
[01863],Ainda Bem,Marisa Monte
[03009],Ainda Lembro,Marisa Monte
[04424],Amor I Love You,Marisa Monte
[15026],Aquela Velha Canção,Marisa Monte
[07303],Até Parece,Marisa Monte
[03554],Balança Pema,Marisa Monte
[03606],Beija Eu,Marisa Monte
[17201],Bem Leve,Marisa Monte
[03030],Bem Que Se Quis,Marisa Monte
[16176],Borboleta,Marisa Monte
[03612],Dança Da Solidão,Marisa Monte
[15371],De Mais Ninguém,Marisa Monte
[04031],De Noite Na Cama,Marisa Monte
[02741],Depois,Marisa Monte
[02847],Diariamente,Marisa Monte
[03617],Esta Melodia,Marisa Monte
[04393],Eu Sei,Marisa Monte
[01673],Gentileza,Marisa Monte
[07619],Infinito Particular,Marisa Monte
[15414],Lencinho Querido,Marisa Monte
[06377],Lenda Das Sereias Rainha Do Mar,Marisa Monte
[06858],Magamalabares,Marisa Monte
[01146],Mais Uma Vez,Marisa Monte
[01608],Maria De Verdade,Marisa Monte
Marisa Monte,[57766],Na Estrada
Marisa Monte,[57767],Nao É Fácil
Marisa Monte,[06068],Não É Fácil
Marisa Monte,[09847],Não É Proibido
Marisa Monte,[06147],Não Vá Embora
Marisa Monte,[53085],Não Vá Embora
Marisa Monte,[09500],O Bonde Do Dom
Marisa Monte,[04487],O Que Me Importa
Marisa Monte,[53086],O Que Me Importa
Marisa Monte,[02923],O Que Você Quer Saber De Verdade
Marisa Monte,[06344],Ontem Ao Luar
Marisa Monte,[06190],Panis Et Circenses
Marisa Monte,[07404],Para Mais Ninguém
Marisa Monte,[07664],Para Ver As Meninas
Marisa Monte,[07419],Pra Ser Sincero
Marisa Monte,[57769],Pra Ser Sincero
Marisa Monte,[07681],Preciso Me Encontrar
Marisa Monte,[06590],Rosa
Marisa Monte,[01919],Segue O Seco
Marisa Monte,[01634],Tema De Amor
Marisa Monte,[01957],Tudo Pela Metade
Marisa Monte,[15839],"Verdade, Uma Ilusão"
Marisa Monte,[07273],Vilarejo
Marisa Monte,[57770],Você Vai Estar Na Minha (Na Mira)
Marisa Monte,[01960],Volte Para O Seu Lar
Marisa Monte part. Julieta Venegas,[57752],Ilusion
Marisa Monte part. Rodrigo Amarante,[02799],O Que Se Quer
Marisa Monte part. Rodrigo Amarante E Devendra Banhart,[15978],Nu Com A Minha Musica
Marjorie Estiano,[07597],Espirais
Marjorie Estiano,[07653],O Jogo
Marjorie Estiano,[07216],Por Mais Que Eu Tente
Marjorie Estiano,[57771],Por Mais Que Eu Tente
Marjorie Estiano,[07690],Reflexo Do Amor
Marjorie Estiano,[53087],Você Sempre Sera
Marjorie Estiano,[06839],Você Sempre Será
Marjorie Estiano,[57772],Você Sempre Será
Markinhos Moura,[17011],Anjo Azul
Markinhos Moura,[06335],Meu Mel
Markinhos Moura,[57773],Meu Mel
Marlon E Maicon,[06907],Coração Aventureiro
Marlon E Maicon,[06152],Por Te Amar Assim
Marlon E Maicon,[53088],Por Te Amar Assim
Marlon E Maicon,[57774],Por Te Amar Assim
Marlon E Maicon,[06280],Tá Na Cara
Marlon E Maicon,[07707],Te Dedico Essa Canção
Marlon E Maicon,[06390],Te Peço Fica Comigo
Marlon E Maicon,[57775],Te Peço Fica Comigo
Marquinhos Gomes,[57776],Ele Não Desiste
Marquinhos Gomes,[53096],Ele Não Desiste De Você
Marquinhos Gomes,[85989],Me Arrependo
Marquinhos Gomes,[53097],Não Morrerei
Marquinhos Moura,[53098],Meu Mel
Martinha,[07354],Eu Daria A Minha Vida
Martinha,[06918],Eu Te Amo Mesmo Assim
Martinho Da Vila,[15025],Aquarela Brasileira
Martinho Da Vila,[57780],Aquarela Brasileira
Martinho Da Vila,[53099],Canta Canta Minha Gente
Martinho Da Vila,[57781],Canta Minha Gente
Martinho Da Vila,[03409],"Canta, Canta Minha Gente"
Martinho Da Vila,[06052],Casa De Bamba
Martinho Da Vila,[53100],Casa De Bamba
Martinho Da Vila,[03560],"Devagar, Devagarinho"
Martinho Da Vila,[07106],Disritmia
Martinho Da Vila,[53101],Disritmia
Martinho Da Vila,[53108],É Devagar
Martinho Da Vila,[53102],Ex Amor
Martinho Da Vila,[06853],Feitiço Da Vila
Martinho Da Vila,[15122],Grande Amor
Martinho Da Vila,[06259],Hoje Tem Amor
Martinho Da Vila,[04481],Madalena Do Jucu
Martinho Da Vila,[53103],Madalena Madalena
Martinho Da Vila,[57785],"Madalena, Madalena"
Martinho Da Vila,[03960],Minha E Tua
Martinho Da Vila,[03332],Mulheres
Martinho Da Vila,[53104],Mulheres
Martinho Da Vila,[06667],O Pequeno Burguês
Martinho Da Vila,[04206],O Samba Do Trabalhador
Martinho Da Vila,[04290],Pra Poder Te Amar
Martinho Da Vila,[06504],Pra Que Dinheiro
Martinho Da Vila,[53105],Pra Que Dinheiro
Martinho Da Vila,[04333],Pro Amor Render
Martinho Da Vila,[06970],Quem É Do Mar Não Enjoa
Martinho Da Vila,[53106],Quem É Do Mar Não Enjoa
Martinho Da Vila,[17679],Roda Ciranda
Martinho Da Vila,[01628],Samba Da Cabrocha Bamba
Martinho Da Vila,[07243],Segure Tudo
Martinho Da Vila,[53107],Voce Não Passa De Uma Mulher
Martinho Da Vila,[07276],Você Não Passa De Uma Mulher
Martinho Da Vila,[57789],Você Não Passa De Uma Mulher
Martinho da Vila part. Simone,[06921],Ex-Amor
Mart'Nalia,[06894],Arpoador
Mart'Nalia,[01105],Cabide
Mart'Nalia,[57778],Cabide
Mart'Nalia,[01107],"Don'T Worry, Be Happy"
Mart'Nalia,[01075],Ela É Minha Cara
Mart'Nalia,[15053],Namora Comigo
Mart'Nalia,[15833],Pra Que Chorar
Marvilla part. Belo,[17700],Vendaval
Maskavo,[15444],A Nosso Favor
Maskavo,[02702],Asas
Maskavo,[15454],É Muito Melhor
Maskavo,[15458],Folhas Secas
Maskavo,[15555],Quando O Sol Nascer
Maskavo,[15786],Quero Ver
Maskavo,[09350],Um Anjo Do Céu
Mastruz Com Leite,[07492],Abraçar
Mastruz Com Leite,[15235],Meio Dia
Mastruz Com Leite,[03158],Meu Vaqueiro Meu Peão
Mastruz Com Leite,[53120],Meu Vaqueiro Meu Peão
Mastruz Com Leite,[03885],Moto Táxi
Mastruz Com Leite,[07193],Nhanhar
Mastruz Com Leite,[06953],Noite Fria
Mastruz Com Leite,[03676],Olha Pro Céu
Mastruz Com Leite,[04336],Retrato De Um Forró
Mastruz Com Leite,[06358],Tatuagem
Mastruz Com Leite,[03689],Vou Te Matar De Cheiro
Matanza,[15248],Ela Roubou Meu Caminhão
Mateus E Cristiano,[53121],Abusou Do Meu Corpinho
Mateus E Cristiano,[07988],Liga Não
Mateus E Cristiano,[09874],Se É Pra Falar De Amor
Mateus E Cristiano,[57793],Se É Pra Falar De Amor
Matheus Alves part. Japãozin,[86147],No Sigilo
Matheus E Kauan,[53122],A Nossa Praia
Matheus E Kauan,[53123],A Rosa E O Beija Flor
Matheus E Kauan,[16085],A Rosa E O Beija-Flor
Matheus E Kauan,[57794],A Rosa E O Beija-Flor
Matheus E Kauan,[53124],Amor Sem Medida
Matheus E Kauan,[53125],Antidoto
Matheus E Kauan,[17533],Basiquinho
Matheus E Kauan,[57795],Batom Na Camisa
Matheus E Kauan,[53126],Ciumento Mesmo
Matheus E Kauan,[16624],Consorcio
Matheus E Kauan,[16178],Decide Aê
Matheus E Kauan,[57797],Decide Aê
Matheus E Kauan,[16995],É Problema
Matheus E Kauan,[17155],Então Toma
Matheus E Kauan,[17575],Ex Amiga
Matheus E Kauan,[17626],Exclusividade
Matheus E Kauan,[57798],Exclusividade
Matheus E Kauan,[17283],Expectativa X Realidade
Matheus E Kauan,[86178],Gatilho
Matheus E Kauan,[85291],Imagina Eu
Matheus E Kauan,[16766],Litrao
Matheus E Kauan,[85659],Litrão
Matheus E Kauan,[53127],Me Amar Amanhã
Matheus E Kauan,[53128],Mundo Paralelo
Matheus E Kauan,[16885],Nem Doeu
Matheus E Kauan,[16566],Nessas Horas
Matheus E Kauan,[53129],Nessas Horas
Matheus E Kauan,[85292],O Melhor Dos Amores
Matheus E Kauan,[16019],O Nosso Santo Bateu
Matheus E Kauan,[53130],O Nosso Santo Bateu
Matheus E Kauan,[16953],Oitava Dose
Matheus E Kauan,[85293],Oitava Dose
Matheus E Kauan,[15953],Que Sorte A Nossa
Matheus E Kauan,[53131],Que Sorte A Nossa
Matheus E Kauan,[57803],Segunda Opçao
Matheus E Kauan,[53132],Segunda Opção
Matheus E Kauan,[16850],Ser Humano Ou Anjo
Matheus E Kauan,[57804],Ser Humano Ou Anjo
Matheus E Kauan,[53133],Sete Mares
Matheus E Kauan,[16238],Te Assumi Pro Brasil
Matheus E Kauan,[53134],Te Assumi Pro Brasil
Matheus E Kauan,[16294],Tô Com Moral No Céu
Matheus E Kauan part. Anitta,[16337],Ao Vivo E A Cores
Matheus E Kauan part. Anitta,[85294],Ao Vivo E A Cores
Matheus E Kauan part. Arthur Aguiar,[86170],Casa Revirada
Matheus E Kauan part. Jorge E Mateus,[57807],Mundo Paralelo
Matheus E Kauan part. Jorge E Mateus,[17589],Pactos
Matheus E Kauan part. Jorge E Mateus,[16818],Quarta Cadeira
Matheus E Kauan part. Jorge E Mateus,[53135],Ser Humano Ou Anjo
Matheus E Kauan part. Kevinho,[16306],Deixa Ela Beijar
Matheus E Kauan part. Kevinho,[53136],Deixa Ela Beijar
Matheus E Kauan part. Mari Fernandez,[87168],Não Vitalêcio
Matheus E Kauan part. Mari Fernandez,[86347],Não Vitalêcio 
Matheus E Kauan part. Mari Fernandez,[17669],Nao Vitalicio (Nunca Mais)
Matheus E Kauan part. Marilia Mendonça,[16760],Vou Ter Que Superar
Matheus E Kauan part. Tierry,[17210],Viciado
Matheus Fernandes part. Dilsinho,[17212],Baby Me Atende
Matheus Fernandes part. Dilsinho,[85836],Baby Me Atende
Matheus Fernandes part. Xand Avião,[17413],Balanco Da Rede
Matheus Fernandes part. Xand Avião,[86166],Balanço Da Rede
Matheuzinho part. Kevinho E Rai Saia Rodada,[17194],Não Me Tira Da Sua Boca
Matheuzinho part. Menor Nico,[17158],O Golpe Tá Aê
Matheuzinho part. Menor Nico,[85786],O Golpe Tá Aê
Matheuzinho part. Menor Nico,[85821],O Golpe Tá Aê
Matinho da Vila part. Katia Guerreiro,[57779],Dar E Receber
Matogrosso E Mathias,[53137],24 Horas De Amor
Matogrosso E Mathias,[15601],24 Horas De Amor
Matogrosso E Mathias,[57808],24 Horas De Amor
Matogrosso E Mathias,[57809],Caiu O Palco
Matogrosso E Mathias,[53138],Caiu O Pauco
Matogrosso E Mathias,[53139],Chegada
Matogrosso E Mathias,[53140],De Igual Pra Igual
Matogrosso E Mathias,[06366],De Igual Pra Igual
Matogrosso E Mathias,[57810],De Igual Pra Igual
Matogrosso E Mathias,[57811],Dona De Mim
Matogrosso E Mathias,[53141],Enquanto O Sol Brilhar
Matogrosso E Mathias,[17502],Enquanto O Sol Brilhar
Matogrosso E Mathias,[53142],Espinhos Da Vida
Matogrosso E Mathias,[07602],Eu Me Perdi
Matogrosso E Mathias,[17406],Foi Pensando Em Voce
Matogrosso E Mathias,[53143],Foi Pensando Em Você
Matogrosso E Mathias,[53144],Frente A Frente
Matogrosso E Mathias,[16685],Frente A Frente
Matogrosso E Mathias,[57812],Frente A Frente
Matogrosso E Mathias,[53145],Idas E Voltas
Matogrosso E Mathias,[57813],Idas E Voltas
Matogrosso E Mathias,[57814],Memória
Matogrosso E Mathias,[53146],Memorias
Matogrosso E Mathias,[53147],Na Hora Do Adeus
Matogrosso E Mathias,[07390],Na Hora Do Adeus
Matogrosso E Mathias,[57815],Na Hora Do Adeus
Matogrosso E Mathias,[53148],O Matuto
Matogrosso E Mathias,[57816],O Matuto
Matogrosso E Mathias,[53149],O Vôo Do Condor
Matogrosso E Mathias,[53150],Os Brutos Tambem Amam
Matogrosso E Mathias,[53151],Pedaço Da Minha Vida
Matogrosso E Mathias,[57817],Pele De Maça
Matogrosso E Mathias,[53152],Pele De Maçã
Matogrosso E Mathias,[17367],Pele De Maçã
Matogrosso E Mathias,[57818],Perdoa
Matogrosso E Mathias,[53153],Ponto De Chegada
Matogrosso E Mathias,[57819],Ponto De Chegada
Matogrosso E Mathias,[57820],Se Nos Amamos
Matogrosso E Mathias,[53154],Se Nós Amamos
Matogrosso E Mathias,[57821],Sem Lua E Sem Mel
Matogrosso E Mathias,[57822],Só Fazendo Amor
Matogrosso E Mathias,[16880],Sorte De Quem Acredita Nela
Matogrosso E Mathias,[53155],Tentei Te Esquecer
Matogrosso E Mathias,[06717],Tentei Te Esquecer
Matogrosso E Mathias,[57823],Tentei Te Esquecer
Matogrosso E Mathias,[53156],Um Século Sem Ti
Matogrosso E Mathias,[57824],Um Século Sem Ti
Matogrosso E Mathias part. Gusttavo Lima,[53157],E Aê
Matogrosso E Mathias part. Gusttavo Lima,[57825],E Aê
Matogrosso E Mathias part. Luan Santana,[17570],Trofeu De Infidelidade
Mattos Nascimento,[85990],Dia De Pentecostes
Mattos Nascimento,[05537],Forte E Tremendo
Mattos Nascimento,[53159],Jesus Salva E Da Vitoria
Mattos Nascimento,[85991],Precioso Sangue
Mattos Nascimento,[05567],Quando Desce O Espirito Santo
Mattos Nascimento,[05570],Quem Pode Ver
Mattos Nascimento,[07874],Solta O Cabo Da Nau
Mattos Nascimento,[05587],Sou De Deus
Matue,[90022],777-666
Matue,[90023],Kenny g 
Matue,[90024],maquina do tempo
Matue,[90025],Quer voar
Matue part. Teto E Wiu,[86194],Vampiro
Mauricio e Eduardo part. Israel Novaes,[57828],Eu Vou Pegar Você
Mauricio e Mauri,[07645],Namoro Escondido
Mauricio Manieri,[04264],Bem Querer
Mauricio Manieri,[53160],Bem Querer
Mauricio Manieri,[06088],Bota Pra Mexer
Mauricio Manieri,[07100],Deixa Rolar
Mauricio Manieri,[15331],Era Só Pra Ser
Mauricio Manieri,[15537],Hey Brother
Mauricio Manieri,[57826],Meu Bem Querer
Mauricio Manieri,[57827],Minha Menina
Mauricio Manieri,[04163],Minha Menina
Mauricio Manieri,[04407],Pensando Em Você
Mauricio Manieri,[53161],Primavera
Mauricio Manieri,[06434],Se Quer Saber
Mauricio Manieri,[15792],Sua Canção (Your Song)
Mauricio Manieri,[04496],Te Quero Tanto
Mauricio Mattar,[03628],Muito Rom‚ntico
Mauricio Mattar,[03849],Nada Apaga Essa Paixão
Mauricio Mattar,[09497],Nossa Historia De Amor
Mauricio Mattar,[04048],Pra Ficar Contigo
Mauricio Mattar,[04249],Quem Mandou
Mauricio Mattar,[03636],Rumos Do Coração
Mauricio Mattar,[03496],Teu Cafuné
Maurizelia,[85992],Conversando Com Deus
Mauro Celso,[09403],Bilu Tetéia
Mauro Celso,[02889],Farofa Fa
Max Vianna,[01355],Cançoes De Rei
Max Vianna,[01467],"Sai Daqui, Tristeza"
May E Karen part. Naiara Azevedo,[53162],Coração De Osso
Maya Rodrigues,[85295],Ela ê Problema Seu
Mayck E Lyan,[07730],Você Só Me Faz Feliz
Maykow E Bruno,[53163],Eu Tô Com Ismo
Maysa,[07928],Como Dois Meninos
Maysa,[06771],Dindi
Maysa,[06616],Meu Mundo Caiu
Maysa,[03182],O Barquinho
Mc 2K,[85296],Falei Nada
Mc Afala E Case,[85297],Transariana
Mc Amilca E Chocolate,[53164],Som De Preto
Mc Andinho,[53165],Já É Sensaçao
Mc Anjim,[86076],Bala Love
Mc Babi,[01194],Anjo Da Madrugada
Mc Bella,[85298],Verdades
Mc Bin Laden,[85299],Minha Ex
Mc Bin Laden,[85300],O Faraó Voltou Pra Tumba
Mc Bola,[53169],Soltinha
Mc Braz part. Mc Tairon E DJ Win,[86215],Kikando E Me Olhando
Mc Bruninho,[85301],Você Me Conquistou
Mc Bruninho part. Mc Vitinho Ferrari,[85302],Sou Favela
Mc Buiu,[53170],Ela Dança Mais Não Para
Mc cabelinho ,[90026],X1
Mc Catraca,[53171],Piriguete
Mc Chinelinho,[85303],Eu Olhei Pro Lado
Mc Créu,[53172],Dança Do Créu
Mc Davi,[85304],Alvo Fácil
Mc Davi,[85305],Bem Louca
Mc Davi,[53173],O Verão Está Chegando
Mc Davi part. DJ W,[85787],Vinculo Nenhum
Mc Davi part. Mc Hariel,[85306],SÇCulo Xxi
Mc Dede,[53174],Bum Bum Na Agua
Mc Delano,[53175],Na Ponta Ela Fica
Mc Doguinha,[85307],Brota Aqui Na Base
Mc Don Juan,[85308],Na Intenção
Mc Don Juan part. Mc Davi E Mc Pedrinho,[85837],Bipolar
Mc Don Juan part. Mc Hariel,[53176],Lei Do Retorno
Mc Duduzinho,[53177],Normal Mamãe Passou Açucar Em Mim
Mc Federado E Os Leleks,[85309],Passinho Do Volante
Mc Fioti,[53178],Bumbum Tamtam
Mc Fioti,[85310],Mexi Ku (MÇXico)
Mc G15,[53179],Deu Onda
Mc G15 part. Mc Bruninho,[85311],A Dist‚ncia Ta Maltratando
Mc Gabzin,[86256],O Poder Dessa Garota
Mc Gabzin,[86223],Simplesmente Ela
Mc Gui,[57833],Beija Ou Nao Beija
Mc Gui,[85312],Chapei O Coco
Mc Gui,[15848],Mata Essa Saudade
Mc Gui,[15582],O Bonde Passou
Mc Gui,[53180],O Bonde Passou
Mc Gui,[15678],Sonhar
Mc Gui,[53181],Sonhar
Mc Guime,[57837],Paês Do Futebol
Mc Guime,[53182],Plaque De 100
Mc Guime part. Emicida,[15551],Paês Do Futebol
Mc Gustta part. Lucas Lucco,[85313],Remexendo
Mc Gustta part. Mc Dg,[53183],Abusadamente
Mc Hariel part. Mc Daleste,[86086],Garota Nêvel A
Mc Ig part. Mc Pipokinha,[86348],Noite Fria 
Mc Jacaré,[85740],Comprei Um Lança
Mc Jacaré,[85788],Senta No Fazendeiro
Mc Jacaré part. DJ Tk,[86267],Vento Forte
Mc Jaja,[57838],Eu Quero É Tu
Mc Japa,[85314],Disputa Das Potrancas
Mc João,[17232],Baile De Favela
Mc João,[53184],Baile De Favela
Mc João,[85629],Baile De Favela
Mc João,[53185],Vem Cá Mozão
Mc Joãozinho part. Vt E Mc Lipi,[86240],Deus É Perfeito
Mc Josh,[86185],Novinha Malada Do Insta
Mc Kekel,[85315],Bigodar
Mc Kekel,[53186],Namorar Pra Quê
Mc Kekel,[85316],Quer Andar De Meiota
Mc Kekel,[85317],Solteiro AtÇ Morrer
Mc Kekel part. Dani Russo,[85318],Solteiro Nunca Esta Só
Mc Kekel part. Mumuzinho E Maiara E MaraÌsa,[16988],Ela Tá Podendo
Mc Kevin,[85832],1 Milhão De Sonhos Pra Viver
Mc Kevin part. 1Kilo,[85319],Seu Jeito De Olhar
Mc Kevin part. Gusttavo Lima,[16520],Salvou Meu Dia
Mc Kevin part. Mc Davi,[85320],Pra Inveja ê Tchau
Mc Kevin part. Mc Hariel,[87235],Coração na Geladeira 2
Mc Koringa,[53195],Danada Vem Que Vem
Mc Koringa,[15292],Dança Sensual
Mc Koringa,[53196],Dança Sensual
Mc Koringa,[53197],Pra Me Provocar
Mc Koringa,[53198],Tamborzão Ta Rolando
Mc L Da Vinte part. Mc Gury,[85322],Parado No Bailão
Mc Lan,[53199],Rabetão
Mc Leozinho,[07239],Se Ela Dança Eu Danço
Mc Leozinho,[57844],Se Ela Dança Eu Danço
Mc Livinho,[53200],Cheia De Marra
Mc Livinho,[53201],Fazer Falta
Mc Livinho,[85323],Não Machuca
Mc Livinho,[85324],Tudo De Bom
Mc Livinho Do Recife,[85325],Posso Te Empurrar
Mc Livinho E Mc Lustosa,[85326],Pros Malas
Mc Loma E As Gemeas Lacração,[85327],Na Vibe
Mc Lon,[53202],Novinha Vem Que Tem
Mc Lorenzo,[85789],Não Fica Apaixonadinha
Mc Ludmilla,[53203],Cheguei
Mc Ludmilla,[53204],Hoje
Mc Ludmilla,[53205],Não Quero Mais
Mc Ludmilla,[53206],Sem Querer
Mc Ludmilla,[53207],Sou Eu
Mc Ludmilla,[53208],Te Ensinei Certin
Mc Maneirinho,[85328],Chefe ê Chefe NÇ Pai
Mc Marcinho,[90062],Garota Nota 100
Mc Marcinho,[16686],Glamourosa Rap Glamurosa
Mc Marcinho,[53209],Glamurosa
Mc Marcinho,[90061],Rap Do Solitario
Mc Marcinho part. Mc Leandro,[85329],Pavaroti
Mc Marcio part. Goro,[53210],Bota O Tambor Pra Tocar
Mc Marks,[86262],Quem Não Conhece Ta Sem Internet
Mc Menor Da Vg,[53211],Conto Do Pescador
Mc Menor Da Vg,[53212],Te Conheço De Antes
Mc Menor Hr part. Mc Menor Sg,[86287],Evoque Prata 
Mc Mm,[85330],Desce Tequila
Mc Nandinho part. Mc Nego Bam,[53216],Malandramente
Mc Nando Dk part. Mc Jerry Smith,[53217],Troféu Do Ano
Mc Niack,[86232],"Bruna, Tu Já Parou Pra Pensar"
Mc Niack part. DJ Ak Br E DJ Darge,[86252],"Melodia Alucinógena, Tapa No Vento"
Mc Paiva part. Mc Ryan Sp,[86235],Casei Com A Putaria
Mc Pedrinho,[85331],Amores Brilhantes
Mc Pedrinho,[53218],Dom Dom Dom
Mc Pedrinho part. Mc Davi,[85332],"Bonita, Lindinha E Sagaz"
Mc Pedrinho part. Mc Livinho,[57849],Dom Dom Dom
Mc Pedrinho part. Mc Teteu,[85701],Dim Dim Dom
Mc Pelle,[53219],Namorar Pelado
Mc Perlla,[53220],Depois Do Amor
Mc Perlla,[53223],Eu Vou
Mc Perlla,[53221],Totalmente Demais
Mc Perlla,[53222],Tremendo Vacilão
Mc Perlla,[57850],Tremendo Vacilão
Mc Ph,[87171],Os Bico Tao Se Perguntando
Mc Ph,[86350],Os Bico Tao Se Perguntando 
Mc Pikeno E Menor,[53224],Amiga Parceira
Mc Pikeno E Menor,[53225],Toda Toda
Mc Pikeno E Menor,[53226],Valeu Amigo
MC poze do rodo,[90027],Me sinto abençoado
Mc Princy,[85334],Posso Te Empurrar
Mc Rd,[86219],Piui Tic Tac
Mc Rennan Da Penha part. Mc 2Jhow,[85793],Talarica
Mc Rita,[85335],Tem Quem Gosta
Mc Rodolfinho,[85336],Os Muleque ê Liso
Mc Romantico,[57851],As Novinhas Tão Sensacional
Mc Romantico,[53227],As Novinhas Tão Sensacional
Mc Ruanzinho,[85337],Me Da Uma Chance (Arrocha)
Mc Ryan Sp part. Mc Daniel,[86292],Namora Aê 
Mc Sapão,[53228],To Tranquilão
Mc Sapão,[15439],Tô Tranquilão
Mc Sapão,[57852],Tô Tranquilão
Mc Sapão,[16040],Vou Desafiar Você
Mc Sapão,[53229],Vou Desafiar Você
